split,view,filename,filepath,sharpness,brightness,contrast_std,noise,quality_label,guidance_text,abnormal_flag
test,Other,Other test (47).jpg,test\Other\Other test (47).jpg,632.45,62.99,59.44,1.95,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (470).jpg,test\Other\Other test (470).jpg,472.31,41.75,46.15,1.67,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (471).jpg,test\Other\Other test (471).jpg,473.62,41.56,46.28,1.66,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (472).jpg,test\Other\Other test (472).jpg,479.58,42.37,47.42,1.65,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (473).jpg,test\Other\Other test (473).jpg,486.59,43.15,48.8,1.7,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (474).jpg,test\Other\Other test (474).jpg,487.3,42.97,48.9,1.7,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (475).jpg,test\Other\Other test (475).jpg,454.04,55.91,51.4,1.54,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (476).jpg,test\Other\Other test (476).jpg,451.68,55.53,50.2,1.55,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (477).jpg,test\Other\Other test (477).jpg,450.82,55.51,49.92,1.55,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (478).jpg,test\Other\Other test (478).jpg,451.03,55.58,49.4,1.56,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (479).jpg,test\Other\Other test (479).jpg,442.88,55.76,45.5,1.47,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (48).jpg,test\Other\Other test (48).jpg,632.78,62.96,59.48,1.95,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (480).jpg,test\Other\Other test (480).jpg,437.89,51.4,43.0,1.46,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (481).jpg,test\Other\Other test (481).jpg,474.16,33.43,51.15,1.45,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (482).jpg,test\Other\Other test (482).jpg,474.5,33.37,51.1,1.46,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (483).jpg,test\Other\Other test (483).jpg,476.93,33.46,51.17,1.47,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (484).jpg,test\Other\Other test (484).jpg,484.17,32.68,50.31,1.44,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (485).jpg,test\Other\Other test (485).jpg,484.15,31.79,49.62,1.44,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (486).jpg,test\Other\Other test (486).jpg,484.09,31.39,49.0,1.43,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (487).jpg,test\Other\Other test (487).jpg,476.81,31.08,48.99,1.45,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (488).jpg,test\Other\Other test (488).jpg,480.32,31.08,49.01,1.46,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (489).jpg,test\Other\Other test (489).jpg,480.89,31.04,49.07,1.46,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (49).jpg,test\Other\Other test (49).jpg,633.78,62.95,59.54,1.96,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (490).jpg,test\Other\Other test (490).jpg,479.27,31.12,49.15,1.45,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (491).jpg,test\Other\Other test (491).jpg,474.68,31.41,49.57,1.44,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (492).jpg,test\Other\Other test (492).jpg,470.4,29.99,48.74,1.44,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (493).jpg,test\Other\Other test (493).jpg,466.86,29.43,47.98,1.43,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (494).jpg,test\Other\Other test (494).jpg,470.3,29.46,48.04,1.43,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (495).jpg,test\Other\Other test (495).jpg,468.57,28.81,47.62,1.42,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (496).jpg,test\Other\Other test (496).jpg,468.86,28.69,47.62,1.43,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (497).jpg,test\Other\Other test (497).jpg,446.02,56.27,55.77,1.46,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (498).jpg,test\Other\Other test (498).jpg,656.46,50.45,52.78,1.94,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (499).jpg,test\Other\Other test (499).jpg,662.33,50.19,52.87,1.95,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (5).jpg,test\Other\Other test (5).jpg,458.99,41.77,50.03,1.46,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (50).jpg,test\Other\Other test (50).jpg,635.15,62.99,59.66,1.96,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (500).jpg,test\Other\Other test (500).jpg,659.11,50.43,52.82,1.93,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (501).jpg,test\Other\Other test (501).jpg,650.73,51.08,53.64,1.92,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (502).jpg,test\Other\Other test (502).jpg,655.93,50.03,53.14,1.92,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (503).jpg,test\Other\Other test (503).jpg,657.47,51.11,53.97,1.93,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (504).jpg,test\Other\Other test (504).jpg,653.03,51.92,54.59,1.91,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (505).jpg,test\Other\Other test (505).jpg,619.59,51.41,52.97,1.89,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (506).jpg,test\Other\Other test (506).jpg,619.9,51.65,52.96,1.9,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (507).jpg,test\Other\Other test (507).jpg,616.5,51.19,52.4,1.89,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (508).jpg,test\Other\Other test (508).jpg,612.28,50.61,52.05,1.88,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (509).jpg,test\Other\Other test (509).jpg,610.53,50.54,52.14,1.88,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (51).jpg,test\Other\Other test (51).jpg,643.84,51.8,52.72,1.94,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (510).jpg,test\Other\Other test (510).jpg,599.92,56.52,53.53,1.79,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (511).jpg,test\Other\Other test (511).jpg,599.35,56.44,53.48,1.79,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (512).jpg,test\Other\Other test (512).jpg,494.8,43.74,55.22,1.55,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (513).jpg,test\Other\Other test (513).jpg,501.85,43.4,54.97,1.54,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (514).jpg,test\Other\Other test (514).jpg,539.67,42.07,44.0,1.72,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (515).jpg,test\Other\Other test (515).jpg,564.35,42.9,44.79,1.74,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (516).jpg,test\Other\Other test (516).jpg,563.29,42.82,44.89,1.73,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (517).jpg,test\Other\Other test (517).jpg,565.42,42.91,44.97,1.74,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (518).jpg,test\Other\Other test (518).jpg,565.21,42.99,45.06,1.74,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (519).jpg,test\Other\Other test (519).jpg,565.47,43.22,45.16,1.74,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (52).jpg,test\Other\Other test (52).jpg,643.18,51.52,52.52,1.93,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (520).jpg,test\Other\Other test (520).jpg,562.33,43.32,44.07,1.68,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (521).jpg,test\Other\Other test (521).jpg,572.2,42.64,43.77,1.69,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (522).jpg,test\Other\Other test (522).jpg,573.3,42.77,43.36,1.7,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (523).jpg,test\Other\Other test (523).jpg,577.7,42.8,43.41,1.72,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (524).jpg,test\Other\Other test (524).jpg,572.77,43.48,45.24,1.71,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (525).jpg,test\Other\Other test (525).jpg,574.37,43.71,45.43,1.71,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (526).jpg,test\Other\Other test (526).jpg,572.24,42.47,44.37,1.73,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (527).jpg,test\Other\Other test (527).jpg,571.78,42.73,44.61,1.73,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (528).jpg,test\Other\Other test (528).jpg,569.91,42.41,44.47,1.75,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (529).jpg,test\Other\Other test (529).jpg,570.52,41.86,44.34,1.76,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (53).jpg,test\Other\Other test (53).jpg,640.46,50.9,52.04,1.91,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (530).jpg,test\Other\Other test (530).jpg,569.89,41.69,44.25,1.76,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (531).jpg,test\Other\Other test (531).jpg,568.87,41.41,44.19,1.76,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (532).jpg,test\Other\Other test (532).jpg,568.16,41.12,44.05,1.76,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (533).jpg,test\Other\Other test (533).jpg,567.87,40.67,43.76,1.75,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (534).jpg,test\Other\Other test (534).jpg,565.78,40.21,43.68,1.74,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (535).jpg,test\Other\Other test (535).jpg,473.98,38.26,51.83,1.47,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (536).jpg,test\Other\Other test (536).jpg,475.05,38.09,51.86,1.47,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (537).jpg,test\Other\Other test (537).jpg,475.46,37.54,50.65,1.43,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (538).jpg,test\Other\Other test (538).jpg,475.78,37.02,49.18,1.41,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (539).jpg,test\Other\Other test (539).jpg,488.87,35.16,48.28,1.48,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (54).jpg,test\Other\Other test (54).jpg,640.01,50.41,51.22,1.89,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (540).jpg,test\Other\Other test (540).jpg,490.59,34.8,48.16,1.47,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (541).jpg,test\Other\Other test (541).jpg,496.7,34.37,48.3,1.47,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (542).jpg,test\Other\Other test (542).jpg,486.21,35.17,48.57,1.43,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (543).jpg,test\Other\Other test (543).jpg,494.53,36.86,50.62,1.55,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (544).jpg,test\Other\Other test (544).jpg,495.01,36.69,50.26,1.54,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (545).jpg,test\Other\Other test (545).jpg,485.29,37.2,50.38,1.5,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (546).jpg,test\Other\Other test (546).jpg,483.44,37.82,51.04,1.51,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (547).jpg,test\Other\Other test (547).jpg,610.91,52.65,53.74,1.76,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (548).jpg,test\Other\Other test (548).jpg,632.65,52.42,53.75,1.79,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (549).jpg,test\Other\Other test (549).jpg,645.56,54.02,55.13,1.81,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (55).jpg,test\Other\Other test (55).jpg,625.76,50.85,49.48,1.82,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (550).jpg,test\Other\Other test (550).jpg,653.52,54.77,55.72,1.82,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (551).jpg,test\Other\Other test (551).jpg,647.89,57.14,57.21,1.8,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (552).jpg,test\Other\Other test (552).jpg,645.98,57.75,57.36,1.8,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (553).jpg,test\Other\Other test (553).jpg,640.04,58.4,57.38,1.79,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (554).jpg,test\Other\Other test (554).jpg,629.1,59.68,57.71,1.77,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (555).jpg,test\Other\Other test (555).jpg,601.61,62.1,58.12,1.72,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (556).jpg,test\Other\Other test (556).jpg,600.87,62.13,58.72,1.74,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (557).jpg,test\Other\Other test (557).jpg,601.23,62.28,58.98,1.75,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (558).jpg,test\Other\Other test (558).jpg,602.8,62.68,59.65,1.75,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (559).jpg,test\Other\Other test (559).jpg,475.33,79.51,47.79,1.91,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (56).jpg,test\Other\Other test (56).jpg,624.87,50.6,49.41,1.82,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (560).jpg,test\Other\Other test (560).jpg,471.98,79.12,48.33,1.93,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (561).jpg,test\Other\Other test (561).jpg,461.12,80.85,50.02,1.93,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (562).jpg,test\Other\Other test (562).jpg,460.43,79.7,50.04,1.92,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (563).jpg,test\Other\Other test (563).jpg,460.37,78.72,50.22,1.94,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (564).jpg,test\Other\Other test (564).jpg,460.55,77.92,50.17,1.98,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (565).jpg,test\Other\Other test (565).jpg,460.4,76.95,49.78,2.01,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (566).jpg,test\Other\Other test (566).jpg,464.14,76.62,49.93,2.01,good,Image quality is good. Proceed with assessment.,0
test,Other,Other test (567).jpg,test\Other\Other test (567).jpg,467.63,76.53,50.07,2.06,good,Image quality is good. Proceed with assessment.,0
